t_rel,cgroup_bytes,kernel_rss,kernel_pss,claude_rss,claude_pss,health_observed,health_claude_rss,health_kernel_rss
371.270,3331944448,15667200,13736960,280522752,278589440,3331944448,280522752,15667200
371.775,3331932160,15667200,13736960,280522752,278581248,3331932160,280522752,15667200
372.281,3331649536,15667200,13736960,280502272,278589440,3331649536,280502272,15667200
372.787,3331686400,15667200,13736960,280502272,278601728,3331686400,280502272,15667200
373.293,3331956736,15667200,13736960,280494080,278622208,3331956736,280494080,15667200
373.799,3331698688,15667200,13736960,280625152,278609920,3331698688,280625152,15667200
374.304,3331944448,15667200,13736960,280465408,278614016,3331944448,280465408,15667200
374.810,3331653632,15667200,13736960,280465408,278605824,3331653632,280465408,15667200
375.316,3331891200,15667200,13736960,280576000,278614016,3331891200,280576000,15667200
375.822,3331878912,15667200,13736960,280444928,278614016,3331887104,280444928,15667200
376.327,3332128768,15667200,13736960,280440832,278614016,3332128768,280440832,15667200
376.833,3331887104,15667200,13736960,280571904,278618112,3331887104,280571904,15667200
377.339,3331739648,15667200,13736960,280674304,278618112,3331739648,280674304,15667200
377.844,3331817472,15667200,13736960,280674304,278626304,3331817472,280674304,15667200
378.350,3331690496,15667200,13736960,280510464,278622208,3331690496,280510464,15667200
378.856,3332079616,15667200,13736960,280510464,278622208,3332079616,280510464,15667200
379.362,3332075520,15667200,13736960,280616960,278622208,3332075520,280616960,15667200
379.867,3331813376,15667200,13736960,280616960,278618112,3331813376,280616960,15667200
380.373,3331817472,15667200,13736960,280473600,278622208,3331817472,280473600,15667200
380.879,3331821568,15667200,13736960,280473600,278622208,3331821568,280473600,15667200
381.384,3331715072,15667200,13736960,280440832,278638592,3331715072,280440832,15667200
381.890,3331837952,15667200,13736960,280440832,278634496,3331837952,280440832,15667200
382.396,3332104192,15667200,13736960,280551424,278642688,3332104192,280551424,15667200
382.901,3331854336,15667200,13736960,280551424,278638592,3331854336,280551424,15667200
383.407,3332120576,15667200,13736960,280543232,278646784,3332120576,280543232,15667200
383.912,3332124672,15667200,13736960,280543232,278642688,3332124672,280543232,15667200
384.418,3332132864,15667200,13736960,280621056,278646784,3332132864,280621056,15667200
384.923,3331899392,15667200,13736960,280621056,278642688,3331899392,280621056,15667200
385.429,3331899392,15667200,13736960,280604672,278646784,3331899392,280604672,15667200
385.935,3332190208,15667200,13736960,280604672,278642688,3332190208,280604672,15667200
386.441,3332460544,15667200,13736960,280461312,278646784,3332460544,280461312,15667200
386.947,3332206592,15667200,13736960,280461312,278642688,3332206592,280461312,15667200
387.453,3332333568,15667200,13736960,280580096,278646784,3332333568,280580096,15667200
387.958,3332165632,15667200,13736960,280580096,278642688,3332165632,280580096,15667200
388.464,3332341760,15667200,13736960,280563712,278650880,3332341760,280563712,15667200
388.970,3332182016,15667200,13736960,280563712,278646784,3332182016,280563712,15667200
389.475,3332427776,15667200,13736960,280518656,278654976,3332427776,280518656,15667200
389.995,3333500928,15667200,13736960,281796608,279867392,3333500928,281796608,15667200
390.504,3333644288,15667200,13736960,281870336,279871488,3333644288,281870336,15667200
391.010,3333517312,15667200,13736960,281870336,279863296,3333517312,281870336,15667200
391.515,3333660672,15667200,13736960,281714688,279871488,3333660672,281714688,15667200
392.021,3333484544,15667200,13736960,281845760,279875584,3333525504,281845760,15667200
392.527,3333877760,15667200,13736960,281845760,279900160,3333877760,281845760,15667200
393.032,3333701632,15667200,13736960,281845760,279879680,3333701632,281845760,15667200
393.538,3333795840,15667200,13736960,281681920,279891968,3333795840,281681920,15667200
394.043,3333906432,15667200,13736960,281812992,279887872,3333918720,281812992,15667200
394.550,3334017024,15667200,13736960,281812992,279883776,3334017024,281812992,15667200
395.055,3334656000,15667200,13736960,281812992,279912448,3334656000,281812992,15667200
395.560,3339517952,15667200,13703168,281792512,279864320,3339517952,281792512,15667200
396.081,3334967296,15667200,13736960,281792512,279891968,3334967296,281792512,15667200
396.586,3334942720,15667200,13736960,281784320,279896064,3334942720,281784320,15667200
397.092,3334950912,15667200,13736960,281784320,279900160,3334950912,281784320,15667200
397.597,3334823936,15667200,13736960,281915392,279904256,3334823936,281915392,15667200
398.103,3334864896,15667200,13736960,281784320,279912448,3334864896,281784320,15667200
398.609,3334729728,15667200,13736960,281878528,279912448,3334729728,281878528,15667200
399.114,3334803456,15667200,13736960,281878528,279912448,3334819840,281878528,15667200
399.620,3334930432,15667200,13736960,281710592,279912448,3334930432,281710592,15667200
400.125,3333984256,15667200,13736960,280768512,278831104,3333984256,280768512,15667200
400.631,3333857280,15667200,13736960,280748032,278831104,3333857280,280748032,15667200
401.136,3333992448,15667200,13736960,280748032,278831104,3333992448,280748032,15667200
401.642,3333881856,15667200,13736960,280850432,278831104,3333881856,280850432,15667200
402.147,3334021120,15667200,13736960,280850432,278831104,3334021120,280850432,15667200
402.653,3333894144,15667200,13736960,280829952,278831104,3333894144,280829952,15667200
403.159,3334279168,15667200,13736960,280829952,279195648,3334017024,280829952,15667200
403.664,3333894144,15667200,13736960,280915968,278831104,3333894144,280915968,15667200
404.170,3335077888,15667200,13736960,281047040,279191552,3335077888,281047040,15667200
404.675,3334922240,15667200,13736960,280645632,278831104,3334922240,280645632,15667200
405.181,3335077888,15667200,13736960,280907776,279195648,3335077888,280907776,15667200
405.687,3334946816,15667200,13736960,280772608,278831104,3334946816,280772608,15667200
406.192,3335364608,15667200,13736960,281165824,279191552,3335364608,281165824,15667200
406.698,3335221248,15667200,13736960,280887296,279019520,3335229440,280887296,15667200
407.204,3335282688,15667200,13736960,280870912,279031808,3335282688,280870912,15667200
407.709,3335225344,15667200,13736960,280870912,279027712,3335225344,280870912,15667200
408.215,3335262208,15667200,13736960,280981504,279040000,3335278592,280981504,15667200
408.721,3335221248,15667200,13736960,280981504,279027712,3335233536,280981504,15667200
409.227,3335249920,15667200,13736960,281088000,279035904,3335249920,281088000,15667200
409.732,3335184384,15667200,13736960,281088000,279035904,3335184384,281088000,15667200
410.238,3335479296,15667200,13736960,280924160,279068672,3335479296,280924160,15667200
410.743,3335438336,15667200,13736960,280924160,279056384,3335438336,280924160,15667200
411.249,3335229440,15667200,13736960,281051136,279076864,3335229440,281051136,15667200
411.754,3335663616,15667200,13736960,281051136,279056384,3335667712,281051136,15667200
412.262,3335471104,15667200,13736960,281051136,279089152,3335471104,281051136,15667200
412.768,3335569408,15667200,13736960,281051136,279089152,3335569408,281051136,15667200
413.274,3335368704,15667200,13736960,281157632,279097344,3335368704,281157632,15667200
413.780,3336286208,15667200,13736960,281157632,279085056,3336286208,281157632,15667200
414.286,3336364032,15667200,13736960,281018368,279089152,3336429568,281018368,15667200
414.792,3336491008,15667200,13736960,281018368,279085056,3336499200,281018368,15667200
415.297,3336372224,15667200,13736960,281014272,279093248,3336372224,281014272,15667200
415.803,3336450048,15667200,13736960,281014272,279093248,3336450048,281014272,15667200
416.309,3336458240,15667200,13736960,281001984,279089152,3336458240,281001984,15667200
416.815,3336429568,15667200,13736960,281001984,279093248,3336429568,281001984,15667200
417.321,3336585216,15667200,13736960,281075712,279089152,3336585216,281075712,15667200
417.826,3336658944,15667200,13736960,281075712,279101440,3336658944,281075712,15667200
418.332,3336503296,15667200,13736960,281165824,279093248,3336503296,281165824,15667200
418.838,3336601600,15667200,13736960,281165824,279093248,3336609792,281165824,15667200
419.343,3336749056,15667200,13736960,281022464,279093248,3336749056,281022464,15667200
419.849,3336593408,15667200,13736960,281022464,279089152,3336593408,281022464,15667200
420.355,3336556544,15667200,13736960,280875008,278904832,3336556544,280875008,15667200
420.860,3336650752,15667200,13736960,280875008,278900736,3336650752,280875008,15667200
421.366,3336544256,15667200,13736960,280838144,278904832,3336544256,280838144,15667200
421.872,3336421376,15667200,13736960,280838144,278900736,3336421376,280838144,15667200
422.379,3336318976,15667200,13736960,280834048,278904832,3336318976,280834048,15667200
422.885,3337478144,15667200,13736960,280834048,278900736,3337478144,280834048,15667200
423.391,3339911168,15667200,13714432,280948736,278878208,3338338304,280948736,15667200
423.896,3337338880,15667200,13736960,280948736,278900736,3337338880,280948736,15667200
424.402,3337244672,15667200,13736960,280760320,278904832,3337244672,280760320,15667200
424.907,3337105408,15667200,13736960,280891392,278900736,3337105408,280891392,15667200
425.413,3337236480,15667200,13736960,280731648,278908928,3337236480,280731648,15667200
425.919,3337318400,15667200,13736960,280862720,278921216,3337318400,280862720,15667200
426.424,3337334784,15667200,13736960,280817664,278925312,3337334784,280817664,15667200
426.930,3337351168,15667200,13736960,280817664,278921216,3337351168,280817664,15667200
427.436,3337342976,15667200,13736960,280817664,278929408,3337342976,280817664,15667200
427.941,3337371648,15667200,13736960,280817664,278929408,3337371648,280817664,15667200
428.447,3337236480,15667200,13736960,280784896,278933504,3337236480,280784896,15667200
428.953,3337359360,15667200,13736960,280784896,278929408,3337359360,280784896,15667200
429.458,3337486336,15667200,13736960,280772608,278937600,3337486336,280772608,15667200
429.964,3337371648,15667200,13736960,280772608,278937600,3337371648,280772608,15667200
430.469,3337486336,15667200,13736960,280854528,278945792,3337494528,280854528,15667200
430.975,3337318400,15667200,13736960,280854528,278937600,3337318400,280854528,15667200
431.481,3337474048,15667200,13736960,280829952,278958080,3337474048,280829952,15667200
431.987,3337449472,15667200,13736960,280829952,278945792,3337449472,280829952,15667200
432.492,3337326592,15667200,13736960,280809472,278982656,3337326592,280809472,15667200
432.998,3337633792,15667200,13736960,280809472,278962176,3337633792,280809472,15667200
433.504,3337576448,15667200,13736960,280915968,278970368,3337576448,280915968,15667200
434.011,3337248768,15667200,13736960,280784896,278962176,3337248768,280784896,15667200
434.517,3337641984,15667200,13736960,280903680,279052288,3337641984,280903680,15667200
435.024,3337494528,15667200,13736960,280903680,279068672,3337494528,280903680,15667200
435.530,3337617408,15667200,13736960,281030656,279052288,3337617408,281030656,15667200
436.036,3337449472,15667200,13736960,280899584,279052288,3337449472,280899584,15667200
436.543,3337678848,15667200,13736960,280895488,279060480,3337678848,280895488,15667200
437.049,3337666560,15667200,13736960,280895488,279060480,3337682944,280895488,15667200
437.555,3337535488,15667200,13736960,280887296,279056384,3337535488,280887296,15667200
438.065,3337904128,15667200,13736960,281018368,279166976,3337904128,281018368,15667200
438.571,3337732096,15667200,13736960,281116672,279166976,3337732096,281116672,15667200
439.078,3337592832,15667200,13736960,280985600,279166976,3337592832,280985600,15667200
439.585,3337740288,15667200,13736960,281116672,279166976,3337740288,281116672,15667200
440.098,3337625600,15667200,13736960,281116672,279166976,3337625600,281116672,15667200
440.605,3337502720,15667200,13736960,281219072,279166976,3337502720,281219072,15667200
441.112,3337895936,15667200,13736960,281219072,279171072,3337895936,281219072,15667200
441.618,3337736192,15667200,13736960,281063424,279171072,3337736192,281063424,15667200
442.133,3337846784,15667200,13736960,280932352,279171072,3337846784,280932352,15667200
442.645,3337838592,15667200,13736960,281038848,279171072,3337838592,281038848,15667200
443.152,3337859072,15667200,13736960,281038848,279171072,3337863168,281038848,15667200
443.659,3337699328,15667200,13736960,281006080,279171072,3337699328,281006080,15667200
444.165,3337572352,15667200,13736960,281006080,279171072,3337572352,281006080,15667200
444.671,3337822208,15667200,13736960,281112576,279171072,3337826304,281112576,15667200
445.178,3337826304,15667200,13736960,281112576,279171072,3337826304,281112576,15667200
445.684,3337687040,15667200,13736960,281112576,279171072,3337687040,281112576,15667200
446.190,3337797632,15667200,13736960,281112576,279171072,3337797632,281112576,15667200
446.697,3337650176,15667200,13736960,281067520,279171072,3337650176,281067520,15667200
447.203,3337764864,15667200,13736960,281067520,279171072,3337764864,281067520,15667200
447.709,3337736192,15667200,13736960,281047040,279003136,3337736192,281047040,15667200
448.215,3337601024,15667200,13736960,281047040,279003136,3337601024,281047040,15667200
448.722,3337449472,15667200,13736960,280895488,279003136,3337449472,280895488,15667200
449.228,3337584640,15667200,13736960,280895488,279003136,3337584640,280895488,15667200
449.734,3337973760,15667200,13736960,281149440,279183360,3337973760,281149440,15667200
450.240,3337830400,15667200,13736960,281149440,279187456,3337830400,281149440,15667200
450.746,3337703424,15667200,13736960,281251840,279187456,3337703424,281251840,15667200
451.252,3337838592,15667200,13736960,281251840,279199744,3337838592,281251840,15667200
451.759,3337887744,15667200,13736960,281092096,279191552,3337940992,281092096,15667200
452.265,3338305536,15667200,13736960,281485312,279588864,3337785344,281092096,15667200
452.771,3337846784,15667200,13736960,281202688,279232512,3337846784,281202688,15667200
453.278,3337801728,15667200,13736960,281333760,279224320,3338145792,281333760,15667200
453.783,3337916416,15667200,13736960,281202688,279216128,3337916416,281202688,15667200
454.290,3337801728,15667200,13736960,281169920,279228416,3337801728,281169920,15667200
454.796,3337621504,15667200,13736960,281169920,279220224,3337621504,281169920,15667200
455.302,3337875456,15667200,13736960,281157632,279228416,3337875456,281157632,15667200
455.808,3337805824,15667200,13736960,281157632,279224320,3337805824,281157632,15667200
456.315,3337854976,15667200,13736960,281272320,279228416,3337854976,281272320,15667200
456.821,3338043392,15667200,13736960,281272320,279232512,3338043392,281272320,15667200
457.327,3337793536,15667200,13736960,281264128,279232512,3337793536,281264128,15667200
457.833,3337699328,15667200,13736960,281264128,279236608,3337699328,281264128,15667200
458.339,3338018816,15667200,13736960,281104384,279236608,3338018816,281104384,15667200
458.845,3337953280,15667200,13736960,281104384,279232512,3337953280,281104384,15667200
459.351,3337977856,15667200,13736960,281231360,279240704,3337986048,281231360,15667200
459.857,3337748480,15667200,13736960,280948736,279060480,3337748480,280948736,15667200
460.363,3337822208,15667200,13736960,280928256,279068672,3337822208,280928256,15667200
460.872,3337764864,15667200,13736960,280928256,279060480,3337764864,280928256,15667200
461.378,3337592832,15667200,13736960,281059328,279068672,3337592832,281059328,15667200
461.885,3337781248,15667200,13736960,281059328,279060480,3337781248,281059328,15667200
462.391,3337814016,15667200,13736960,281059328,279076864,3337822208,281059328,15667200
462.897,3337748480,15667200,13736960,281059328,279068672,3337748480,281059328,15667200
463.403,3337793536,15667200,13736960,281190400,279080960,3337793536,281190400,15667200
463.910,3337752576,15667200,13736960,281059328,279076864,3337752576,281059328,15667200
464.416,3337646080,15667200,13736960,280903680,279080960,3337646080,280903680,15667200
464.924,3337740288,15667200,13736960,281034752,279076864,3337740288,281034752,15667200
465.430,3337793536,15667200,13736960,281026560,279089152,3337793536,281026560,15667200
465.936,3337740288,15667200,13736960,281026560,279085056,3337740288,281026560,15667200
466.442,3337883648,15667200,13736960,280879104,279089152,3337891840,280879104,15667200
466.949,3337719808,15667200,13736960,280879104,279085056,3337719808,280879104,15667200
467.456,3337748480,15667200,13736960,281001984,279085056,3337760768,281001984,15667200
467.962,3337945088,15667200,13736960,281001984,279085056,3337945088,281001984,15667200
468.468,3338117120,15667200,13736960,281001984,279089152,3338117120,281001984,15667200
468.975,3337940992,15667200,13736960,281001984,279093248,3337940992,281001984,15667200
469.481,3338649600,15667200,13736960,281649152,279838720,3338649600,281649152,15667200
469.987,3338563584,15667200,13736960,281649152,279842816,3338563584,281649152,15667200
470.494,3338842112,15667200,13736960,281743360,279859200,3338842112,281743360,15667200
471.000,3338776576,15667200,13736960,281743360,279859200,3338776576,281743360,15667200
471.506,3338567680,15667200,13736960,281833472,279867392,3338567680,281833472,15667200
472.013,3338743808,15667200,13736960,281833472,279855104,3338764288,281833472,15667200
472.520,3338743808,15667200,13736960,281817088,279859200,3338743808,281817088,15667200
473.026,3338665984,15667200,13736960,281817088,279863296,3338665984,281817088,15667200
473.533,3338821632,15667200,13736960,281817088,279863296,3338821632,281817088,15667200
474.039,3338645504,15667200,13736960,281817088,279863296,3338645504,281817088,15667200
474.546,3338964992,15667200,13736960,281784320,279867392,3338964992,281784320,15667200
475.052,3338899456,15667200,13736960,281780224,279871488,3338899456,281780224,15667200
475.558,3338641408,15667200,13736960,281780224,279871488,3338641408,281780224,15667200
476.065,3338825728,15667200,13736960,281649152,279871488,3338825728,281649152,15667200
476.571,3338887168,15667200,13736960,281751552,279887872,3338887168,281751552,15667200
477.078,3338825728,15667200,13736960,281751552,279879680,3338825728,281751552,15667200
477.584,3338874880,15667200,13736960,281739264,279879680,3338874880,281739264,15667200
478.090,3338784768,15667200,13736960,281739264,279879680,3338784768,281739264,15667200
478.597,3338842112,15667200,13736960,281853952,279879680,3338842112,281853952,15667200
479.104,3339055104,15667200,13736960,281853952,279879680,3339055104,281853952,15667200
479.610,3338141696,15667200,13736960,281067520,279183360,3338141696,281067520,15667200
480.117,3338104832,15667200,13736960,281067520,279183360,3338104832,281067520,15667200
480.624,3338186752,15667200,13736960,281055232,279183360,3338186752,281055232,15667200
481.130,3338137600,15667200,13736960,281055232,279183360,3338137600,281055232,15667200
481.637,3338252288,15667200,13736960,281133056,279187456,3338252288,281133056,15667200
482.143,3338113024,15667200,13736960,281133056,279187456,3338113024,281133056,15667200
482.649,3338178560,15667200,13736960,281133056,279244800,3338178560,281133056,15667200
483.155,3338133504,15667200,13736960,281133056,279244800,3338133504,281133056,15667200
483.662,3338145792,15667200,13736960,281112576,279244800,3338145792,281112576,15667200
484.174,3338371072,15667200,13736960,281112576,279244800,3338371072,281112576,15667200
484.680,3338190848,15667200,13736960,281190400,279244800,3338190848,281190400,15667200
485.186,3338149888,15667200,13736960,281190400,279244800,3338149888,281190400,15667200
485.693,3338240000,15667200,13736960,281169920,279244800,3338240000,281169920,15667200
486.199,3338170368,15667200,13736960,281169920,279244800,3338170368,281169920,15667200
486.705,3338244096,15667200,13736960,281149440,279248896,3338244096,281149440,15667200
487.211,3338190848,15667200,13736960,281149440,279248896,3338190848,281149440,15667200
487.717,3338264576,15667200,13736960,281149440,279248896,3338264576,281149440,15667200
488.223,3338207232,15667200,13736960,281149440,279248896,3338207232,281149440,15667200
488.729,3338219520,15667200,13736960,281255936,279248896,3338219520,281255936,15667200
489.236,3338178560,15667200,13736960,281255936,279248896,3338178560,281255936,15667200
489.742,3338526720,15667200,13736960,281235456,279269376,3338526720,281235456,15667200
490.248,3338444800,15667200,13736960,281235456,279257088,3338452992,281235456,15667200
490.755,3338936320,15667200,13736960,281878528,279937024,3338960896,281878528,15667200
491.261,3338891264,15667200,13736960,281878528,279945216,3338891264,281878528,15667200
491.768,3339145216,15667200,13736960,281874432,279945216,3339145216,281874432,15667200
492.274,3339038720,15667200,13736960,281874432,279957504,3339038720,281874432,15667200
492.780,3338768384,15667200,13736960,281845760,279969792,3338768384,281845760,15667200
493.287,3338756096,15667200,13736960,281845760,279969792,3338756096,281845760,15667200
493.794,3339034624,15667200,13736960,281968640,279977984,3339034624,281968640,15667200
494.300,3338993664,15667200,13736960,281968640,279973888,3338993664,281968640,15667200
494.807,3339218944,15667200,13736960,281935872,279977984,3339218944,281935872,15667200
495.313,3339194368,15667200,13736960,281935872,279969792,3339194368,281935872,15667200
495.820,3338969088,15667200,13736960,281911296,279977984,3338969088,281911296,15667200
496.326,3338928128,15667200,13736960,281911296,279969792,3338928128,281911296,15667200
496.833,3338956800,15667200,13736960,281894912,279994368,3338956800,281894912,15667200
497.341,3338850304,15667200,13736960,281894912,279982080,3338850304,281894912,15667200
497.848,3338969088,15667200,13736960,281870336,279998464,3338969088,281870336,15667200
498.355,3338928128,15667200,13736960,281870336,279986176,3338928128,281870336,15667200
498.862,3339210752,15667200,13736960,281849856,279994368,3339210752,281849856,15667200
499.368,3339194368,15667200,13736960,281849856,279986176,3339194368,281849856,15667200
499.874,3338919936,15667200,13736960,281980928,279994368,3338919936,281980928,15667200
500.380,3339169792,15667200,13736960,281980928,279990272,3339169792,281980928,15667200
500.886,3338969088,15667200,13736960,281837568,279998464,3338969088,281837568,15667200
501.393,3338956800,15667200,13736960,281837568,279994368,3338956800,281837568,15667200
501.899,3339280384,15667200,13736960,282087424,279998464,3339280384,282087424,15667200
502.405,3339243520,15667200,13736960,282087424,279994368,3339243520,282087424,15667200
502.911,3339022336,15667200,13736960,282062848,279998464,3339022336,282062848,15667200
503.417,3338981376,15667200,13736960,282062848,279994368,3338981376,282062848,15667200
503.923,3339264000,15667200,13736960,282062848,279998464,3339264000,282062848,15667200
504.429,3338838016,15667200,13736960,281628672,279678976,3338575872,281366528,15667200
504.936,3338371072,15667200,13736960,281329664,279330816,3338371072,281329664,15667200
505.442,3338858496,15667200,13736960,281591808,279687168,3338858496,281591808,15667200
505.948,3338633216,15667200,13736960,281182208,279334912,3338633216,281182208,15667200
506.454,3339145216,15667200,13736960,281444352,279695360,3339145216,281444352,15667200
506.961,3338657792,15667200,13736960,281182208,279334912,3338657792,281182208,15667200
507.467,3338756096,15667200,13736960,281276416,279392256,3338756096,281276416,15667200
507.973,3338907648,15667200,13736960,281276416,279388160,3338907648,281276416,15667200
508.480,3338768384,15667200,13736960,281276416,279392256,3338768384,281276416,15667200
508.986,3338637312,15667200,13736960,281276416,279392256,3338637312,281276416,15667200
509.492,3338899456,15667200,13736960,281219072,279396352,3338903552,281219072,15667200
509.999,3338612736,15667200,13736960,281219072,279396352,3338612736,281219072,15667200
510.505,3338846208,15667200,13736960,281341952,279400448,3338846208,281341952,15667200
511.011,3338846208,15667200,13736960,281341952,279396352,3338846208,281341952,15667200
511.518,3338711040,15667200,13736960,281415680,279404544,3338711040,281415680,15667200
512.024,3338792960,15667200,13736960,281284608,279412736,3338792960,281284608,15667200
512.530,3339292672,15667200,13736960,281636864,279846912,3339292672,281636864,15667200
513.036,3339083776,15667200,13736960,281636864,279826432,3339083776,281636864,15667200
513.542,3339280384,15667200,13769728,281858048,279896064,3339280384,281858048,15667200
514.048,3339718656,15798272,13773824,281968640,280010752,3339718656,281968640,15798272
514.554,3339780096,15798272,13773824,282226688,280371200,3339780096,282226688,15798272
515.060,3339874304,15798272,13786112,282202112,280342528,3339874304,282202112,15798272
515.566,3339513856,15798272,13798400,282058752,280219648,3339522048,282058752,15798272
516.073,3339718656,15798272,13798400,282046464,280231936,3339759616,282181632,15798272
516.579,3339812864,15798272,13814784,282034176,280248320,3339812864,282034176,15798272
517.085,3339935744,15798272,13814784,282165248,280236032,3339935744,282165248,15798272
517.591,3340038144,15798272,13814784,282152960,280244224,3340046336,282152960,15798272
518.098,3340611584,15798272,13827072,283045888,281112576,3340611584,283045888,15798272
518.604,3340673024,15798272,13827072,283123712,281137152,3340673024,283123712,15798272
519.111,3341426688,15798272,13843456,283942912,282017792,3341426688,283942912,15798272
519.617,3341557760,15798272,13859840,284024832,282001408,3341557760,284024832,15798272
520.123,3341680640,15798272,13859840,284024832,281976832,3341680640,284024832,15798272
520.630,3341537280,15798272,13859840,283877376,281980928,3341537280,283877376,15798272
521.136,3341676544,15798272,13859840,283877376,281976832,3341676544,283877376,15798272
521.642,3341541376,15798272,13859840,283877376,281980928,3341541376,283877376,15798272
522.149,3341680640,15798272,13859840,283877376,281976832,3341680640,283877376,15798272
522.656,3341553664,15798272,13859840,284000256,281976832,3341557760,284000256,15798272
523.162,3341672448,15798272,13872128,284000256,281976832,3341672448,284000256,15798272
523.668,3341549568,15798272,13872128,283975680,281980928,3341549568,283975680,15798272
524.174,3341631488,15798272,13872128,283975680,281980928,3341631488,283975680,15798272
524.680,3341471744,15798272,13872128,283934720,281980928,3341471744,283934720,15798272
525.186,3341553664,15798272,13872128,283934720,281980928,3341553664,283934720,15798272
525.693,3341422592,15798272,13872128,283934720,281980928,3341422592,283934720,15798272
526.199,3341778944,15798272,13872128,283934720,281980928,3341778944,283934720,15798272
526.706,3341627392,15798272,13872128,283906048,281980928,3341627392,283906048,15798272
527.212,3341561856,15798272,13872128,283906048,281980928,3341561856,283906048,15798272
527.718,3341672448,15798272,13872128,283983872,281980928,3341680640,283983872,15798272
528.225,3341828096,15798272,13872128,283983872,281980928,3341828096,283983872,15798272
528.731,3341647872,15798272,13872128,283951104,281980928,3341647872,283951104,15798272
529.237,3340230656,15798272,13872128,282673152,280682496,3340230656,282673152,15798272
529.744,3340304384,15798272,13872128,282673152,280682496,3340349440,282673152,15798272
530.250,3340480512,15798272,13872128,282673152,280682496,3340480512,282673152,15798272
530.757,3340312576,15798272,13872128,282664960,280682496,3340312576,282664960,15798272
531.263,3340214272,15798272,13872128,282664960,280690688,3340214272,282664960,15798272
531.769,3340275712,15798272,13872128,282607616,280682496,3340275712,282607616,15798272
532.276,3340206080,15798272,13872128,282607616,280690688,3340206080,282607616,15798272
532.782,3340275712,15798272,13872128,282587136,280707072,3340275712,282587136,15798272
533.288,3340177408,15798272,13872128,282587136,280686592,3340177408,282587136,15798272
533.794,3340201984,15798272,13872128,282796032,280694784,3340201984,282796032,15798272
534.301,3340107776,15798272,13872128,282664960,280694784,3340107776,282664960,15798272
534.807,3340447744,15798272,13872128,282611712,280707072,3340447744,282611712,15798272
535.313,3340353536,15798272,13872128,282611712,280702976,3340353536,282611712,15798272
535.820,3340435456,15798272,13872128,282738688,280727552,3340443648,282738688,15798272
536.326,3340292096,15798272,13872128,282607616,280711168,3340292096,282607616,15798272
536.832,3340587008,15798272,13872128,282599424,280719360,3340587008,282599424,15798272
537.339,3340496896,15798272,13872128,282599424,280715264,3340496896,282599424,15798272
537.846,3340533760,15798272,13872128,282726400,280723456,3340533760,282726400,15798272
538.352,3340447744,15798272,13872128,282726400,280719360,3340447744,282726400,15798272
538.861,3340263424,15798272,13872128,282685440,280719360,3340263424,282685440,15798272
539.367,3340394496,15798272,13872128,282685440,280723456,3340398592,282685440,15798272
539.874,3340599296,15798272,13872128,282791936,280723456,3340599296,282791936,15798272
540.380,3340406784,15798272,13872128,282791936,280723456,3340406784,282791936,15798272
540.886,3340234752,15798272,13872128,282730496,280723456,3340234752,282730496,15798272
541.394,3340369920,15798272,13872128,282730496,280723456,3340369920,282730496,15798272
541.901,3340193792,15798272,13872128,282726400,280723456,3340193792,282726400,15798272
542.408,3340607488,15798272,13872128,282726400,280723456,3340607488,282726400,15798272
542.916,3340673024,15798272,13872128,282845184,280723456,3340673024,282845184,15798272
543.423,3340566528,15798272,13872128,282845184,280723456,3340566528,282845184,15798272
543.929,3340398592,15798272,13872128,282660864,280723456,3340398592,282660864,15798272
544.435,3340304384,15798272,13872128,282660864,280723456,3340304384,282660864,15798272
544.942,3340361728,15798272,13872128,282759168,280727552,3340361728,282759168,15798272
545.448,3340210176,15798272,13872128,282759168,280727552,3340210176,282759168,15798272
545.954,3340279808,15798272,13872128,282611712,280727552,3340279808,282611712,15798272
546.461,3340308480,15798272,13872128,282611712,280727552,3340308480,282611712,15798272
546.967,3340382208,15798272,13872128,282865664,280731648,3340382208,282865664,15798272
547.474,3340513280,15798272,13872128,282865664,280731648,3340513280,282865664,15798272
547.980,3340320768,15798272,13872128,282697728,280743936,3340320768,282697728,15798272
548.486,3340492800,15798272,13872128,282697728,280752128,3340492800,282697728,15798272
548.993,3340558336,15798272,13872128,282771456,280756224,3340558336,282771456,15798272
549.499,3340472320,15798272,13872128,282771456,280756224,3340472320,282771456,15798272
550.005,3340513280,15798272,13872128,282771456,280760320,3340513280,282771456,15798272
550.512,3340394496,15798272,13872128,282771456,280760320,3340394496,282771456,15798272
551.018,3340488704,15798272,13872128,282726400,280760320,3340488704,282726400,15798272
551.524,3340390400,15798272,13872128,282726400,280760320,3340390400,282726400,15798272
552.030,3340394496,15798272,13872128,282722304,280772608,3340394496,282722304,15798272
552.536,3340472320,15798272,13872128,282722304,280772608,3340472320,282722304,15798272
553.043,3340521472,15798272,13872128,282812416,280772608,3340521472,282812416,15798272
553.549,3340398592,15798272,13872128,282812416,280784896,3340398592,282812416,15798272
554.055,3340746752,15798272,13872128,282791936,280784896,3340746752,282791936,15798272
554.562,3340898304,15798272,13872128,282791936,281174016,3340644352,282791936,15798272
555.068,3340451840,15798272,13872128,282771456,280801280,3340451840,282771456,15798272
555.574,3340845056,15798272,13872128,283033600,281165824,3340845056,283033600,15798272
556.080,3340697600,15798272,13872128,282742784,280805376,3340697600,282742784,15798272
